search_id,catalog_slug,status,http_status,record_count,total_count,duration_ms,json_path,markdown_path,raw_path
PMC-0011,pubmed_central,succeeded,200,0,0,254,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0011_delayed-diagnosis-tickborne-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0011_delayed-diagnosis-tickborne-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0011_delayed-diagnosis-tickborne-disease\raw\page_0001.json
PMC-0012,pubmed_central,succeeded,200,0,0,247,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0012_lyme-disease-misdiagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0012_lyme-disease-misdiagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0012_lyme-disease-misdiagnosis\raw\page_0001.json
PMC-0013,pubmed_central,succeeded,200,0,0,256,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0013_lyme-disease-fatigue\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0013_lyme-disease-fatigue\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0013_lyme-disease-fatigue\raw\page_0001.json
PMC-0014,pubmed_central,succeeded,200,0,0,278,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0014_lyme-disease-cognitive-symptoms\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0014_lyme-disease-cognitive-symptoms\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0014_lyme-disease-cognitive-symptoms\raw\page_0001.json
PMC-0015,pubmed_central,succeeded,200,0,0,267,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0015_lyme-disease-brain-fog\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0015_lyme-disease-brain-fog\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed_central\PMC-0015_lyme-disease-brain-fog\raw\page_0001.json
PUBM-0001,pubmed,succeeded,200,100,6999,390,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0001_lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0001_lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0001_lyme-disease\raw\page_0001.json
PUBM-0002,pubmed,succeeded,200,100,2647,298,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0002_lyme-borreliosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0002_lyme-borreliosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0002_lyme-borreliosis\raw\page_0001.json
PUBM-0003,pubmed,succeeded,200,100,5398,289,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0003_borrelia-burgdorferi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0003_borrelia-burgdorferi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0003_borrelia-burgdorferi\raw\page_0001.json
PUBM-0004,pubmed,succeeded,200,20,20,256,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0004_borrelia-mayonii\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0004_borrelia-mayonii\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0004_borrelia-mayonii\raw\page_0001.json
PUBM-0005,pubmed,succeeded,200,100,225,274,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0005_borrelia-miyamotoi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0005_borrelia-miyamotoi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0005_borrelia-miyamotoi\raw\page_0001.json
PUBM-0006,pubmed,succeeded,200,93,93,266,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0006_tickborne-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0006_tickborne-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0006_tickborne-disease\raw\page_0001.json
PUBM-0007,pubmed,succeeded,200,100,118,267,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0007_blacklegged-tick\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0007_blacklegged-tick\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0007_blacklegged-tick\raw\page_0001.json
PUBM-0008,pubmed,succeeded,200,100,690,273,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0008_ixodes-scapularis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0008_ixodes-scapularis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0008_ixodes-scapularis\raw\page_0001.json
PUBM-0009,pubmed,succeeded,200,100,109,279,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0009_ixodes-pacificus\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0009_ixodes-pacificus\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0009_ixodes-pacificus\raw\page_0001.json
PUBM-0010,pubmed,succeeded,200,100,1380,1445,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0010_erythema-migrans\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0010_erythema-migrans\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0010_erythema-migrans\raw\page_0001.json
PUBM-0011,pubmed,succeeded,200,56,56,274,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0011_lyme-disease-diagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0011_lyme-disease-diagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0011_lyme-disease-diagnosis\raw\page_0001.json
PUBM-0012,pubmed,succeeded,200,0,0,239,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0012_diagnostic-delay-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0012_diagnostic-delay-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0012_diagnostic-delay-lyme-disease\raw\page_0001.json
PUBM-0013,pubmed,succeeded,200,0,0,259,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0013_delayed-diagnosis-tickborne-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0013_delayed-diagnosis-tickborne-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0013_delayed-diagnosis-tickborne-disease\raw\page_0001.json
PUBM-0014,pubmed,succeeded,200,0,0,239,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0014_lyme-disease-misdiagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0014_lyme-disease-misdiagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0014_lyme-disease-misdiagnosis\raw\page_0001.json
PUBM-0015,pubmed,succeeded,200,0,0,276,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0015_lyme-disease-differential-diagnosis\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0015_lyme-disease-differential-diagnosis\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0015_lyme-disease-differential-diagnosis\raw\page_0001.json
PUBM-0016,pubmed,succeeded,200,100,101,258,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0016_lyme-serology\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0016_lyme-serology\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0016_lyme-serology\raw\page_0001.json
PUBM-0017,pubmed,succeeded,200,0,0,243,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0017_two-tier-lyme-testing\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0017_two-tier-lyme-testing\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0017_two-tier-lyme-testing\raw\page_0001.json
PUBM-0018,pubmed,succeeded,200,0,0,247,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0018_modified-two-tier-testing-lyme\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0018_modified-two-tier-testing-lyme\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0018_modified-two-tier-testing-lyme\raw\page_0001.json
PUBM-0019,pubmed,succeeded,200,0,0,244,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0019_elisa-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0019_elisa-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0019_elisa-lyme-disease\raw\page_0001.json
PUBM-0020,pubmed,succeeded,200,0,0,262,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0020_immunoblot-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0020_immunoblot-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0020_immunoblot-lyme-disease\raw\page_0001.json
PUBM-0021,pubmed,succeeded,200,0,0,246,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0021_lyme-disease-fatigue\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0021_lyme-disease-fatigue\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0021_lyme-disease-fatigue\raw\page_0001.json
PUBM-0022,pubmed,succeeded,200,0,0,340,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0022_lyme-disease-cognitive-symptoms\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0022_lyme-disease-cognitive-symptoms\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0022_lyme-disease-cognitive-symptoms\raw\page_0001.json
PUBM-0023,pubmed,succeeded,200,0,0,244,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0023_lyme-disease-brain-fog\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0023_lyme-disease-brain-fog\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0023_lyme-disease-brain-fog\raw\page_0001.json
PUBM-0024,pubmed,succeeded,200,0,0,265,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0024_lyme-disease-pain\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0024_lyme-disease-pain\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0024_lyme-disease-pain\raw\page_0001.json
PUBM-0025,pubmed,succeeded,200,0,0,271,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0025_lyme-disease-neuropathy\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0025_lyme-disease-neuropathy\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0025_lyme-disease-neuropathy\raw\page_0001.json
PUBM-0026,pubmed,succeeded,200,5,5,248,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0026_lyme-disease-facial-palsy\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0026_lyme-disease-facial-palsy\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0026_lyme-disease-facial-palsy\raw\page_0001.json
PUBM-0027,pubmed,succeeded,200,0,0,252,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0027_lyme-disease-headache\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0027_lyme-disease-headache\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0027_lyme-disease-headache\raw\page_0001.json
PUBM-0028,pubmed,succeeded,200,22,22,257,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0028_lyme-disease-treatment\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0028_lyme-disease-treatment\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0028_lyme-disease-treatment\raw\page_0001.json
PUBM-0029,pubmed,succeeded,200,0,0,253,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0029_doxycycline-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0029_doxycycline-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0029_doxycycline-lyme-disease\raw\page_0001.json
PUBM-0030,pubmed,succeeded,200,0,0,237,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0030_amoxicillin-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0030_amoxicillin-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0030_amoxicillin-lyme-disease\raw\page_0001.json
PUBM-0031,pubmed,succeeded,200,0,0,243,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0031_cefuroxime-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0031_cefuroxime-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0031_cefuroxime-lyme-disease\raw\page_0001.json
PUBM-0032,pubmed,succeeded,200,0,0,244,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0032_ceftriaxone-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0032_ceftriaxone-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0032_ceftriaxone-lyme-disease\raw\page_0001.json
PUBM-0033,pubmed,succeeded,200,0,0,271,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0033_antibiotics-lyme-disease\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0033_antibiotics-lyme-disease\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0033_antibiotics-lyme-disease\raw\page_0001.json
PUBM-0034,pubmed,succeeded,200,0,0,245,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0034_lyme-disease-treatment-duration\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0034_lyme-disease-treatment-duration\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0034_lyme-disease-treatment-duration\raw\page_0001.json
PUBM-0035,pubmed,succeeded,200,0,0,268,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0035_lyme-disease-systematic-review\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0035_lyme-disease-systematic-review\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0035_lyme-disease-systematic-review\raw\page_0001.json
PUBM-0036,pubmed,succeeded,200,0,0,265,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0036_lyme-disease-randomized-trial\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0036_lyme-disease-randomized-trial\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0036_lyme-disease-randomized-trial\raw\page_0001.json
PUBM-0037,pubmed,succeeded,200,0,0,250,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0037_lyme-disease-cohort-study\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0037_lyme-disease-cohort-study\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0037_lyme-disease-cohort-study\raw\page_0001.json
PUBM-0038,pubmed,succeeded,200,0,0,240,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0038_lyme-disease-diagnostic-study\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0038_lyme-disease-diagnostic-study\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0038_lyme-disease-diagnostic-study\raw\page_0001.json
PUBM-0039,pubmed,succeeded,200,0,0,253,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0039_lyme-disease-clinical-guideline\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0039_lyme-disease-clinical-guideline\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0039_lyme-disease-clinical-guideline\raw\page_0001.json
PUBM-0040,pubmed,succeeded,200,0,0,269,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0040_lyme-disease-research-grant\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0040_lyme-disease-research-grant\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\pubmed\PUBM-0040_lyme-disease-research-grant\raw\page_0001.json
RXN-0001,rxnorm,succeeded,200,1,,645,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0001_doxycycline\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0001_doxycycline\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0001_doxycycline\raw\page_0001.json
RXN-0002,rxnorm,succeeded,200,1,,517,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0002_amoxicillin\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0002_amoxicillin\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0002_amoxicillin\raw\page_0001.json
RXN-0003,rxnorm,succeeded,200,1,,535,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0003_cefuroxime\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0003_cefuroxime\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0003_cefuroxime\raw\page_0001.json
RXN-0004,rxnorm,succeeded,200,1,,547,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0004_ceftriaxone\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0004_ceftriaxone\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0004_ceftriaxone\raw\page_0001.json
RXN-0005,rxnorm,succeeded,200,1,,401,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0005_azithromycin\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0005_azithromycin\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0005_azithromycin\raw\page_0001.json
RXN-0006,rxnorm,succeeded,200,1,,427,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0006_minocycline\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0006_minocycline\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0006_minocycline\raw\page_0001.json
RXN-0007,rxnorm,succeeded,200,1,,417,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0007_penicillin\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0007_penicillin\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0007_penicillin\raw\page_0001.json
RXN-0008,rxnorm,succeeded,200,1,,415,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0008_doxycycline-hyclate\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0008_doxycycline-hyclate\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0008_doxycycline-hyclate\raw\page_0001.json
RXN-0009,rxnorm,succeeded,200,1,,430,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0009_doxycycline-monohydrate\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0009_doxycycline-monohydrate\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0009_doxycycline-monohydrate\raw\page_0001.json
RXN-0010,rxnorm,succeeded,200,1,,401,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0010_cefuroxime-axetil\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0010_cefuroxime-axetil\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\rxnorm\RXN-0010_cefuroxime-axetil\raw\page_0001.json
SVI-0001,cdc_svi,succeeded,200,0,,221,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0001_latest-county-svi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0001_latest-county-svi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0001_latest-county-svi\raw\page_0001.html
SVI-0002,cdc_svi,succeeded,200,0,,957,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0002_latest-census-tract-svi\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0002_latest-census-tract-svi\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0002_latest-census-tract-svi\raw\page_0001.html
SVI-0003,cdc_svi,succeeded,200,0,,361,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0003_socioeconomic-status-theme\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0003_socioeconomic-status-theme\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0003_socioeconomic-status-theme\raw\page_0001.html
SVI-0004,cdc_svi,succeeded,200,0,,154,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0004_household-characteristics-theme\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0004_household-characteristics-theme\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0004_household-characteristics-theme\raw\page_0001.html
SVI-0005,cdc_svi,succeeded,200,0,,213,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0005_racial-and-ethnic-minority-status-theme\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0005_racial-and-ethnic-minority-status-theme\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0005_racial-and-ethnic-minority-status-theme\raw\page_0001.html
SVI-0006,cdc_svi,succeeded,200,0,,197,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0006_housing-type-and-transportation-theme\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0006_housing-type-and-transportation-theme\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_svi\SVI-0006_housing-type-and-transportation-theme\raw\page_0001.html
TICK-0001,cdc_tick_surveillance,succeeded,200,0,,232,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0001_blacklegged-tick-county-status\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0001_blacklegged-tick-county-status\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0001_blacklegged-tick-county-status\raw\page_0001.html
TICK-0002,cdc_tick_surveillance,succeeded,200,0,,635,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0002_western-blacklegged-tick-county-status\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0002_western-blacklegged-tick-county-status\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0002_western-blacklegged-tick-county-status\raw\page_0001.html
TICK-0003,cdc_tick_surveillance,succeeded,200,0,,795,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0003_borrelia-burgdorferi-tick-pathogen-detections\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0003_borrelia-burgdorferi-tick-pathogen-detections\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0003_borrelia-burgdorferi-tick-pathogen-detections\raw\page_0001.html
TICK-0004,cdc_tick_surveillance,succeeded,200,0,,1249,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0004_borrelia-mayonii-tick-pathogen-detections\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0004_borrelia-mayonii-tick-pathogen-detections\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0004_borrelia-mayonii-tick-pathogen-detections\raw\page_0001.html
TICK-0005,cdc_tick_surveillance,succeeded,200,0,,1033,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0005_borrelia-miyamotoi-tick-pathogen-detections\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0005_borrelia-miyamotoi-tick-pathogen-detections\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0005_borrelia-miyamotoi-tick-pathogen-detections\raw\page_0001.html
TICK-0006,cdc_tick_surveillance,succeeded,200,0,,211,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0006_babesia-microti-tick-pathogen-detections\json\page_0001.json,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0006_babesia-microti-tick-pathogen-detections\notes\query.md,runs\2026-06-07_18-02-40_MDT\catalogs\cdc_tick_surveillance\TICK-0006_babesia-microti-tick-pathogen-detections\raw\page_0001.html
