Year,State,FIPS,Case_status,Sex,Age_cat_yrs,Frequency
1992,WI,55027,Confirmed,Suppressed,Suppressed,1
1992,WI,55033,Confirmed,Male,0-19,7
1992,WI,55033,Confirmed,Male,Suppressed,4
1992,WI,55033,Confirmed,Female,20+,5
1992,WI,55033,Confirmed,Female,Suppressed,3
1992,WI,55035,Confirmed,Male,0-19,5
1992,WI,55035,Confirmed,Male,20+,15
1992,WI,55035,Confirmed,Female,0-19,12
1992,WI,55035,Confirmed,Female,20+,21
1992,WI,55053,Confirmed,Suppressed,Suppressed,6
1992,WI,55063,Confirmed,Male,20+,16
1992,WI,55063,Confirmed,Male,Suppressed,3
1992,WI,55063,Confirmed,Female,20+,5
1992,WI,55063,Confirmed,Female,Suppressed,3
1992,WI,55081,Confirmed,Male,0-19,5
1992,WI,55081,Confirmed,Male,Suppressed,4
1992,WI,55081,Confirmed,Suppressed,0-19,1
1992,WI,55081,Confirmed,Suppressed,Suppressed,1
1992,WI,55085,Confirmed,Male,20+,5
1992,WI,55085,Confirmed,Male,Suppressed,1
1992,WI,55085,Confirmed,Suppressed,Suppressed,4
1992,WI,55095,Confirmed,Male,0-19,14
1992,WI,55095,Confirmed,Male,20+,32
1992,WI,55095,Confirmed,Female,0-19,11
1992,WI,55095,Confirmed,Female,20+,23
1992,WI,55107,Confirmed,Suppressed,Suppressed,6
1992,WI,55109,Confirmed,Male,20+,7
1992,WI,55109,Confirmed,Male,Suppressed,3
1992,WI,55109,Confirmed,Female,20+,5
1992,WI,55111,Confirmed,Male,20+,9
1992,WI,55111,Confirmed,Male,Suppressed,1
1992,WI,55111,Confirmed,Female,Suppressed,5
1992,WI,55113,Confirmed,Male,0-19,6
1992,WI,55113,Confirmed,Male,20+,10
1992,WI,55113,Confirmed,Female,0-19,6
1992,WI,55113,Confirmed,Female,Suppressed,1
1992,WI,55119,Confirmed,Male,20+,5
1992,WI,55119,Confirmed,Male,Suppressed,1
1992,WI,55119,Confirmed,Suppressed,Suppressed,3
1992,WI,55121,Confirmed,Suppressed,Suppressed,9
1992,WI,55123,Confirmed,Suppressed,Suppressed,6
1992,WI,55129,Confirmed,Male,20+,13
1992,WI,55129,Confirmed,Male,Suppressed,3
1992,WI,55129,Confirmed,Female,20+,6
1992,WI,55129,Confirmed,Female,Suppressed,1
1992,WI,55133,Confirmed,Suppressed,Suppressed,7
1992,WI,55139,Confirmed,Female,20+,10
1992,WI,55139,Confirmed,Female,Suppressed,3
1992,WI,55139,Confirmed,Suppressed,20+,2
1992,WI,55139,Confirmed,Suppressed,Suppressed,2
1992,WI,Suppressed,Confirmed,Male,20+,19
1992,WI,Suppressed,Confirmed,Female,0-19,1
1992,WI,Suppressed,Confirmed,Suppressed,Suppressed,33
1992,WV,Suppressed,Confirmed,Suppressed,Suppressed,9
1992,WY,Suppressed,Confirmed,Suppressed,20+,5
1993,AR,Suppressed,Confirmed,Suppressed,20+,8
1993,CA,06001,Confirmed,Female,20+,5
1993,CA,06001,Confirmed,Female,Suppressed,1
1993,CA,06045,Confirmed,Male,20+,9
1993,CA,06045,Confirmed,Male,Suppressed,4
1993,CA,06045,Confirmed,Female,20+,8
1993,CA,06045,Confirmed,Female,Suppressed,2
1993,CA,06057,Confirmed,Suppressed,Suppressed,5
1993,CA,06087,Confirmed,Suppressed,Suppressed,5
1993,CA,06097,Confirmed,Male,20+,8
1993,CA,06097,Confirmed,Male,Suppressed,2
1993,CA,06097,Confirmed,Female,20+,9
1993,CA,06097,Confirmed,Female,Suppressed,1
1993,CA,Suppressed,Confirmed,Male,20+,11
1993,CA,Suppressed,Confirmed,Female,Suppressed,1
1993,CA,Suppressed,Confirmed,Suppressed,20+,13
1993,CA,Suppressed,Confirmed,Suppressed,Suppressed,50
1993,CT,09001,Confirmed,Male,0-19,40
1993,CT,09001,Confirmed,Male,20+,95
1993,CT,09001,Confirmed,Male,Suppressed,2
1993,CT,09001,Confirmed,Female,0-19,30
1993,CT,09001,Confirmed,Female,20+,87
1993,CT,09001,Confirmed,Female,Suppressed,2
1993,CT,09001,Confirmed,Suppressed,20+,2
1993,CT,09003,Confirmed,Male,0-19,13
1993,CT,09003,Confirmed,Male,20+,21
1993,CT,09003,Confirmed,Male,Suppressed,2
1993,CT,09003,Confirmed,Female,0-19,13
1993,CT,09003,Confirmed,Female,20+,23
1993,CT,09003,Confirmed,Female,Suppressed,1
1993,CT,09005,Confirmed,Male,0-19,5
1993,CT,09005,Confirmed,Male,20+,22
1993,CT,09005,Confirmed,Female,20+,9
1993,CT,09005,Confirmed,Female,Suppressed,2
1993,CT,09007,Confirmed,Male,0-19,28
1993,CT,09007,Confirmed,Male,20+,113
1993,CT,09007,Confirmed,Male,Unknown,10
1993,CT,09007,Confirmed,Female,0-19,26
1993,CT,09007,Confirmed,Female,20+,82
1993,CT,09007,Confirmed,Female,Unknown,6
1993,CT,09009,Confirmed,Male,0-19,25
1993,CT,09009,Confirmed,Male,20+,47
1993,CT,09009,Confirmed,Male,Suppressed,2
1993,CT,09009,Confirmed,Female,0-19,18
1993,CT,09009,Confirmed,Female,20+,54
1993,CT,09009,Confirmed,Female,Suppressed,2
1993,CT,09011,Confirmed,Male,0-19,58
1993,CT,09011,Confirmed,Male,20+,99
1993,CT,09011,Confirmed,Male,Unknown,5
1993,CT,09011,Confirmed,Female,0-19,33
1993,CT,09011,Confirmed,Female,20+,92
1993,CT,09011,Confirmed,Female,Suppressed,4
1993,CT,09013,Confirmed,Male,0-19,25
1993,CT,09013,Confirmed,Male,20+,37
1993,CT,09013,Confirmed,Male,Suppressed,2
1993,CT,09013,Confirmed,Female,0-19,12
1993,CT,09013,Confirmed,Female,20+,36
1993,CT,09015,Confirmed,Male,0-19,15
1993,CT,09015,Confirmed,Male,20+,29
1993,CT,09015,Confirmed,Male,Suppressed,2
1993,CT,09015,Confirmed,Female,0-19,13
1993,CT,09015,Confirmed,Female,20+,39
1993,CT,09015,Confirmed,Female,Suppressed,2
1993,CT,Unknown,Confirmed,Male,0-19,5
1993,CT,Unknown,Confirmed,Male,20+,21
1993,CT,Unknown,Confirmed,Male,Suppressed,4
1993,CT,Unknown,Confirmed,Female,20+,21
1993,CT,Unknown,Confirmed,Female,Unknown,8
1993,CT,Unknown,Confirmed,Female,Suppressed,3
1993,CT,Unknown,Confirmed,Suppressed,20+,2
1993,CT,Unknown,Confirmed,Suppressed,Suppressed,1
1993,DE,10001,Confirmed,Male,Suppressed,6
1993,DE,10001,Confirmed,Female,20+,11
1993,DE,10001,Confirmed,Female,Suppressed,3
1993,DE,10001,Confirmed,Suppressed,Suppressed,2
1993,DE,10003,Confirmed,Male,0-19,15
1993,DE,10003,Confirmed,Male,20+,55
1993,DE,10003,Confirmed,Male,Suppressed,2
1993,DE,10003,Confirmed,Female,0-19,10
1993,DE,10003,Confirmed,Female,20+,32
1993,DE,10005,Confirmed,Suppressed,20+,5
1993,DE,Suppressed,Confirmed,Male,Suppressed,1
1993,DE,Suppressed,Confirmed,Suppressed,Suppressed,1
1993,FL,Suppressed,Confirmed,Female,20+,7
1993,FL,Suppressed,Confirmed,Suppressed,Suppressed,20
1993,GA,13185,Confirmed,Female,20+,11
1993,GA,13185,Confirmed,Female,Suppressed,2
1993,GA,13185,Confirmed,Suppressed,20+,2
1993,GA,13185,Confirmed,Suppressed,Suppressed,1
1993,GA,Unknown,Confirmed,Male,20+,7
1993,GA,Unknown,Confirmed,Suppressed,20+,3
1993,GA,Unknown,Confirmed,Suppressed,Suppressed,1
1993,GA,Suppressed,Confirmed,Male,20+,7
1993,GA,Suppressed,Confirmed,Male,Suppressed,1
1993,GA,Suppressed,Confirmed,Suppressed,20+,8
1993,IA,Suppressed,Confirmed,Suppressed,20+,7
1993,IL,Suppressed,Confirmed,Male,20+,6
1993,IL,Suppressed,Confirmed,Suppressed,Suppressed,10
1993,IN,18163,Confirmed,Female,20+,5
1993,IN,18163,Confirmed,Female,Suppressed,1
1993,IN,18163,Confirmed,Suppressed,20+,3
1993,IN,18163,Confirmed,Suppressed,Suppressed,1
1993,IN,18173,Confirmed,Female,20+,5
1993,IN,18173,Confirmed,Suppressed,20+,2
1993,IN,Suppressed,Confirmed,Female,20+,6
1993,IN,Suppressed,Confirmed,Female,Suppressed,2
1993,IN,Suppressed,Confirmed,Suppressed,20+,7
1993,KS,20045,Confirmed,Female,Suppressed,5
1993,KS,20091,Confirmed,Male,20+,6
1993,KS,20091,Confirmed,Female,20+,9
1993,KS,20091,Confirmed,Female,Suppressed,4
1993,KS,20177,Confirmed,Male,20+,5
1993,KS,20177,Confirmed,Suppressed,Suppressed,4
1993,KS,Suppressed,Confirmed,Male,20+,3
1993,KS,Suppressed,Confirmed,Female,Suppressed,2
1993,KS,Suppressed,Confirmed,Suppressed,Suppressed,16
1993,KY,Suppressed,Confirmed,Male,20+,5
1993,KY,Suppressed,Confirmed,Suppressed,Suppressed,11
1993,MA,25001,Confirmed,Female,20+,9
1993,MA,25001,Confirmed,Female,Suppressed,1
1993,MA,25001,Confirmed,Suppressed,Suppressed,7
1993,MA,25005,Confirmed,Male,20+,5
1993,MA,25005,Confirmed,Female,20+,6
1993,MA,25005,Confirmed,Female,Suppressed,2
1993,MA,25009,Confirmed,Female,20+,8
1993,MA,25009,Confirmed,Suppressed,Suppressed,2
1993,MA,25017,Confirmed,Male,20+,10
1993,MA,25017,Confirmed,Male,Suppressed,1
1993,MA,25017,Confirmed,Female,20+,17
1993,MA,25017,Confirmed,Female,Suppressed,3
1993,MA,25019,Confirmed,Male,20+,13
1993,MA,25019,Confirmed,Male,Suppressed,5
1993,MA,25019,Confirmed,Female,20+,10
1993,MA,25019,Confirmed,Female,Suppressed,2
1993,MA,25021,Confirmed,Female,20+,5
1993,MA,25021,Confirmed,Female,Suppressed,2
1993,MA,25021,Confirmed,Suppressed,20+,1
1993,MA,25021,Confirmed,Suppressed,Suppressed,3
1993,MA,25023,Confirmed,Male,Suppressed,6
1993,MA,25023,Confirmed,Female,20+,5
1993,MA,25023,Confirmed,Female,Suppressed,4
1993,MA,25027,Confirmed,Male,Suppressed,5
1993,MA,Suppressed,Confirmed,Male,Suppressed,3
1993,MA,Suppressed,Confirmed,Female,20+,5
1993,MA,Suppressed,Confirmed,Suppressed,20+,8
1993,MD,24003,Confirmed,Female,Suppressed,6
1993,MD,24003,Confirmed,Suppressed,Suppressed,5
1993,MD,24005,Confirmed,Male,0-19,8
1993,MD,24005,Confirmed,Male,20+,26
1993,MD,24005,Confirmed,Female,20+,22
1993,MD,24005,Confirmed,Female,Suppressed,2
1993,MD,24005,Confirmed,Suppressed,20+,1
1993,MD,24011,Confirmed,Male,20+,12
1993,MD,24011,Confirmed,Male,Suppressed,2
1993,MD,24011,Confirmed,Female,20+,8
1993,MD,24015,Confirmed,Male,0-19,5
1993,MD,24015,Confirmed,Male,Suppressed,3
1993,MD,24015,Confirmed,Suppressed,Suppressed,2
1993,MD,24023,Confirmed,Suppressed,Suppressed,6
1993,MD,24025,Confirmed,Male,Suppressed,5
1993,MD,24029,Confirmed,Suppressed,Suppressed,7
1993,MD,24031,Confirmed,Male,Suppressed,5
1993,MD,24039,Confirmed,Suppressed,Suppressed,7
1993,MD,24510,Confirmed,Male,Suppressed,6
1993,MD,Suppressed,Confirmed,Male,0-19,3
1993,MD,Suppressed,Confirmed,Female,20+,8
1993,MD,Suppressed,Confirmed,Suppressed,Suppressed,31
1993,ME,Suppressed,Confirmed,Suppressed,Suppressed,11
1993,MI,Suppressed,Confirmed,Male,20+,10
1993,MI,Suppressed,Confirmed,Suppressed,Suppressed,9
1993,MN,27025,Confirmed,Male,Suppressed,5
1993,MN,27025,Confirmed,Suppressed,Suppressed,5
1993,MN,27037,Confirmed,Female,Suppressed,5
1993,MN,27053,Confirmed,Male,20+,7
1993,MN,27053,Confirmed,Male,Suppressed,4
1993,MN,27053,Confirmed,Female,20+,5
1993,MN,27053,Confirmed,Female,Suppressed,2
1993,MN,27065,Confirmed,Female,Suppressed,5
1993,MN,27095,Confirmed,Suppressed,Suppressed,7
1993,MN,27115,Confirmed,Male,Suppressed,8
1993,MN,27123,Confirmed,Male,20+,9
1993,MN,27123,Confirmed,Male,Suppressed,3
1993,MN,27123,Confirmed,Female,20+,7
1993,MN,27123,Confirmed,Female,Suppressed,7
1993,MN,27123,Confirmed,Suppressed,20+,1
1993,MN,27163,Confirmed,Female,Suppressed,8
1993,MN,27163,Confirmed,Suppressed,20+,5
1993,MN,Suppressed,Confirmed,Male,20+,8
1993,MN,Suppressed,Confirmed,Female,Suppressed,2
1993,MN,Suppressed,Confirmed,Suppressed,20+,13
1993,MN,Suppressed,Confirmed,Suppressed,Suppressed,25
1993,MO,29029,Confirmed,Male,20+,7
1993,MO,29029,Confirmed,Female,20+,5
1993,MO,29031,Confirmed,Female,20+,9
1993,MO,29031,Confirmed,Suppressed,20+,3
1993,MO,29031,Confirmed,Suppressed,Suppressed,1
1993,MO,29047,Confirmed,Suppressed,Suppressed,5
1993,MO,29095,Confirmed,Male,20+,10
1993,MO,29095,Confirmed,Male,Suppressed,1
1993,MO,29095,Confirmed,Female,20+,17
1993,MO,Suppressed,Confirmed,Male,20+,17
1993,MO,Suppressed,Confirmed,Female,Suppressed,4
1993,MO,Suppressed,Confirmed,Suppressed,Suppressed,29
1993,NC,37037,Confirmed,Suppressed,Suppressed,5
1993,NC,37129,Confirmed,Suppressed,Suppressed,5
1993,NC,37133,Confirmed,Male,0-19,16
1993,NC,37133,Confirmed,Male,20+,14
1993,NC,37183,Confirmed,Suppressed,Suppressed,5
1993,NC,Suppressed,Confirmed,Male,0-19,2
1993,NC,Suppressed,Confirmed,Female,20+,11
1993,NC,Suppressed,Confirmed,Suppressed,Suppressed,28
1993,NE,Suppressed,Confirmed,Suppressed,20+,6
1993,NH,Suppressed,Confirmed,Female,Suppressed,7
1993,NH,Suppressed,Confirmed,Suppressed,Suppressed,5
1993,NJ,34001,Confirmed,Male,20+,6
1993,NJ,34001,Confirmed,Male,Suppressed,4
1993,NJ,34001,Confirmed,Female,0-19,8
1993,NJ,34001,Confirmed,Female,20+,11
1993,NJ,34003,Confirmed,Female,20+,5
1993,NJ,34003,Confirmed,Female,Suppressed,1
1993,NJ,34003,Confirmed,Suppressed,20+,3
1993,NJ,34003,Confirmed,Suppressed,Suppressed,2
1993,NJ,34005,Confirmed,Male,0-19,13
1993,NJ,34005,Confirmed,Male,20+,12
1993,NJ,34005,Confirmed,Female,0-19,16
1993,NJ,34005,Confirmed,Female,20+,8
1993,NJ,34007,Confirmed,Female,20+,9
1993,NJ,34007,Confirmed,Female,Suppressed,1
1993,NJ,34007,Confirmed,Suppressed,20+,1
1993,NJ,34007,Confirmed,Suppressed,Suppressed,1
1993,NJ,34011,Confirmed,Male,20+,5
1993,NJ,34011,Confirmed,Male,Suppressed,3
1993,NJ,34011,Confirmed,Female,20+,9
1993,NJ,34011,Confirmed,Female,Suppressed,1
1993,NJ,34013,Confirmed,Female,20+,6
1993,NJ,34013,Confirmed,Female,Suppressed,1
1993,NJ,34013,Confirmed,Suppressed,Suppressed,4
1993,NJ,34019,Confirmed,Male,0-19,33
1993,NJ,34019,Confirmed,Male,20+,80
1993,NJ,34019,Confirmed,Female,0-19,21
1993,NJ,34019,Confirmed,Female,20+,68
1993,NJ,34019,Confirmed,Suppressed,0-19,1
1993,NJ,34019,Confirmed,Suppressed,Suppressed,1
1993,NJ,34021,Confirmed,Male,0-19,10
1993,NJ,34021,Confirmed,Male,20+,13
1993,NJ,34021,Confirmed,Female,20+,5
1993,NJ,34021,Confirmed,Female,Suppressed,4
1993,NJ,34021,Confirmed,Suppressed,0-19,1
1993,NJ,34023,Confirmed,Male,20+,8
1993,NJ,34023,Confirmed,Male,Suppressed,4
1993,NJ,34023,Confirmed,Female,20+,9
1993,NJ,34023,Confirmed,Female,Suppressed,3
1993,NJ,34025,Confirmed,Male,0-19,9
1993,NJ,34025,Confirmed,Male,20+,22
1993,NJ,34025,Confirmed,Female,0-19,13
1993,NJ,34025,Confirmed,Female,20+,30
1993,NJ,34025,Confirmed,Suppressed,0-19,1
1993,NJ,34025,Confirmed,Suppressed,Suppressed,1
1993,NJ,34027,Confirmed,Male,0-19,17
1993,NJ,34027,Confirmed,Male,20+,32
1993,NJ,34027,Confirmed,Female,0-19,16
1993,NJ,34027,Confirmed,Female,20+,38
1993,NJ,34027,Confirmed,Suppressed,20+,1
1993,NJ,34029,Confirmed,Male,0-19,19
1993,NJ,34029,Confirmed,Male,20+,45
1993,NJ,34029,Confirmed,Female,0-19,13
1993,NJ,34029,Confirmed,Female,20+,29
1993,NJ,34029,Confirmed,Suppressed,20+,1
1993,NJ,34033,Confirmed,Suppressed,20+,6
1993,NJ,34035,Confirmed,Male,0-19,13
1993,NJ,34035,Confirmed,Male,20+,15
1993,NJ,34035,Confirmed,Female,20+,20
1993,NJ,34035,Confirmed,Female,Suppressed,3
1993,NJ,34037,Confirmed,Male,20+,6
1993,NJ,34037,Confirmed,Male,Suppressed,1
1993,NJ,34037,Confirmed,Female,20+,11
1993,NJ,34037,Confirmed,Female,Suppressed,1
1993,NJ,34039,Confirmed,Male,20+,6
1993,NJ,34039,Confirmed,Male,Suppressed,2
1993,NJ,34039,Confirmed,Suppressed,20+,4
1993,NJ,34041,Confirmed,Suppressed,20+,6
1993,NJ,Suppressed,Confirmed,Female,20+,1
1993,NJ,Suppressed,Confirmed,Female,Suppressed,4
1993,NJ,Suppressed,Confirmed,Suppressed,20+,5
1993,NJ,Suppressed,Confirmed,Suppressed,Suppressed,4
1993,NV,Suppressed,Confirmed,Suppressed,20+,5
1993,NY,36001,Confirmed,Male,20+,5
1993,NY,36001,Confirmed,Male,Suppressed,2
1993,NY,36001,Confirmed,Female,20+,8
1993,NY,36001,Confirmed,Female,Suppressed,2
1993,NY,36003,Confirmed,Suppressed,Suppressed,7
1993,NY,36005,Confirmed,Suppressed,Suppressed,8
1993,NY,36021,Confirmed,Male,0-19,5
1993,NY,36021,Confirmed,Male,20+,5
1993,NY,36021,Confirmed,Female,20+,6
1993,NY,36021,Confirmed,Female,Suppressed,1
1993,NY,36027,Confirmed,Male,0-19,43
1993,NY,36027,Confirmed,Male,20+,104
1993,NY,36027,Confirmed,Female,0-19,51
1993,NY,36027,Confirmed,Female,20+,105
1993,NY,36027,Confirmed,Female,Suppressed,1
1993,NY,36027,Confirmed,Suppressed,0-19,1
1993,NY,36029,Confirmed,Female,20+,9
1993,NY,36029,Confirmed,Female,Suppressed,1
1993,NY,36029,Confirmed,Suppressed,Suppressed,2
1993,NY,36047,Confirmed,Female,20+,5
1993,NY,36047,Confirmed,Suppressed,Suppressed,4
1993,NY,36055,Confirmed,Suppressed,Suppressed,7
1993,NY,36059,Confirmed,Male,20+,35
1993,NY,36059,Confirmed,Male,Suppressed,4
1993,NY,36059,Confirmed,Female,0-19,5
1993,NY,36059,Confirmed,Female,20+,37
1993,NY,36059,Confirmed,Female,Suppressed,2
1993,NY,36061,Confirmed,Male,20+,14
1993,NY,36061,Confirmed,Male,Suppressed,2
1993,NY,36061,Confirmed,Female,20+,14
1993,NY,36061,Confirmed,Female,Suppressed,1
1993,NY,36063,Confirmed,Male,20+,5
1993,NY,36063,Confirmed,Female,20+,6
1993,NY,36063,Confirmed,Female,Suppressed,1
1993,NY,36065,Confirmed,Male,20+,5
1993,NY,36065,Confirmed,Suppressed,20+,1
1993,NY,36071,Confirmed,Male,0-19,12
1993,NY,36071,Confirmed,Male,20+,21
1993,NY,36071,Confirmed,Female,0-19,8
1993,NY,36071,Confirmed,Female,20+,42
1993,NY,36071,Confirmed,Female,Suppressed,1
1993,NY,36079,Confirmed,Male,0-19,20
1993,NY,36079,Confirmed,Male,20+,25
1993,NY,36079,Confirmed,Male,Suppressed,1
1993,NY,36079,Confirmed,Female,0-19,24
1993,NY,36079,Confirmed,Female,20+,30
1993,NY,36081,Confirmed,Male,Suppressed,5
1993,NY,36083,Confirmed,Suppressed,Suppressed,6
1993,NY,36085,Confirmed,Suppressed,Suppressed,5
1993,NY,36087,Confirmed,Male,20+,19
1993,NY,36087,Confirmed,Male,Suppressed,5
1993,NY,36087,Confirmed,Female,0-19,9
1993,NY,36087,Confirmed,Female,20+,17
1993,NY,36087,Confirmed,Female,Suppressed,4
1993,NY,36091,Confirmed,Male,20+,5
1993,NY,36091,Confirmed,Male,Suppressed,3
1993,NY,36091,Confirmed,Female,20+,5
1993,NY,36091,Confirmed,Female,Suppressed,1
1993,NY,36103,Confirmed,Male,0-19,121
1993,NY,36103,Confirmed,Male,20+,390
1993,NY,36103,Confirmed,Male,Suppressed,2
1993,NY,36103,Confirmed,Female,0-19,91
1993,NY,36103,Confirmed,Female,20+,501
1993,NY,36103,Confirmed,Female,Suppressed,2
1993,NY,36105,Confirmed,Female,20+,10
1993,NY,36105,Confirmed,Female,Suppressed,2
1993,NY,36109,Confirmed,Female,Suppressed,5
1993,NY,36111,Confirmed,Male,20+,15
1993,NY,36111,Confirmed,Male,Suppressed,3
1993,NY,36111,Confirmed,Female,20+,15
1993,NY,36111,Confirmed,Female,Suppressed,4
1993,NY,36119,Confirmed,Male,0-19,117
1993,NY,36119,Confirmed,Male,20+,303
1993,NY,36119,Confirmed,Male,Unknown,5
1993,NY,36119,Confirmed,Female,0-19,96
1993,NY,36119,Confirmed,Female,20+,296
1993,NY,36119,Confirmed,Female,Unknown,5
1993,NY,36119,Confirmed,Suppressed,0-19,4
1993,NY,36119,Confirmed,Suppressed,Suppressed,2
1993,NY,Suppressed,Confirmed,Male,0-19,5
1993,NY,Suppressed,Confirmed,Female,20+,19
1993,NY,Suppressed,Confirmed,Suppressed,Suppressed,23
1993,OH,Suppressed,Confirmed,Female,20+,8
1993,OH,Suppressed,Confirmed,Suppressed,20+,5
1993,OH,Suppressed,Confirmed,Suppressed,Suppressed,17
1993,OK,Suppressed,Confirmed,Female,Suppressed,9
1993,OK,Suppressed,Confirmed,Suppressed,Suppressed,6
1993,PA,42  .,Confirmed,Unknown,Unknown,1082
1993,PA,Suppressed,Confirmed,Unknown,Unknown,3
1993,RI,44003,Confirmed,Male,20+,7
1993,RI,44003,Confirmed,Male,Suppressed,3
1993,RI,44003,Confirmed,Female,20+,8
1993,RI,44005,Confirmed,Male,Suppressed,6
1993,RI,44005,Confirmed,Suppressed,Suppressed,6
1993,RI,44007,Confirmed,Female,20+,9
1993,RI,44007,Confirmed,Female,Suppressed,2
1993,RI,44007,Confirmed,Suppressed,20+,4
1993,RI,44007,Confirmed,Suppressed,Suppressed,2
1993,RI,44009,Confirmed,Male,0-19,19
1993,RI,44009,Confirmed,Male,20+,55
1993,RI,44009,Confirmed,Female,0-19,13
1993,RI,44009,Confirmed,Female,20+,55
1993,RI,Unknown,Confirmed,Male,0-19,9
1993,RI,Unknown,Confirmed,Male,20+,28
1993,RI,Unknown,Confirmed,Female,0-19,11
1993,RI,Unknown,Confirmed,Female,20+,33
1993,RI,Suppressed,Confirmed,Male,20+,1
1993,RI,Suppressed,Confirmed,Suppressed,20+,1
1993,SC,Suppressed,Confirmed,Male,Suppressed,6
1993,Suppressed,Unknown,Confirmed,Male,20+,1
1993,Suppressed,Suppressed,Confirmed,Male,Suppressed,12
1993,Suppressed,Suppressed,Confirmed,Suppressed,20+,28
1993,Suppressed,Suppressed,Confirmed,Suppressed,Suppressed,25
1993,TN,47037,Confirmed,Suppressed,Suppressed,6
1993,TN,Suppressed,Confirmed,Male,0-19,5
1993,TN,Suppressed,Confirmed,Suppressed,Suppressed,9
1993,TX,48113,Confirmed,Suppressed,Suppressed,5
1993,TX,48453,Confirmed,Suppressed,Suppressed,6
1993,TX,Suppressed,Confirmed,Male,0-19,5
1993,TX,Suppressed,Confirmed,Female,20+,16
1993,TX,Suppressed,Confirmed,Suppressed,Suppressed,16
1993,VA,51041,Confirmed,Suppressed,Suppressed,5
1993,VA,51059,Confirmed,Suppressed,Suppressed,5
1993,VA,51153,Confirmed,Male,20+,21
1993,VA,51153,Confirmed,Male,Suppressed,2
1993,VA,51153,Confirmed,Suppressed,Suppressed,1
1993,VA,Suppressed,Confirmed,Male,20+,15
1993,VA,Suppressed,Confirmed,Suppressed,20+,7
1993,VA,Suppressed,Confirmed,Suppressed,Suppressed,39
1993,VT,Suppressed,Confirmed,Suppressed,20+,8
1993,WA,Suppressed,Confirmed,Suppressed,20+,6
1993,WI,55005,Confirmed,Male,0-19,5
1993,WI,55005,Confirmed,Male,20+,9
1993,WI,55005,Confirmed,Female,20+,7
1993,WI,55005,Confirmed,Female,Suppressed,4
1993,WI,55007,Confirmed,Suppressed,Suppressed,9
1993,WI,55011,Confirmed,Suppressed,Suppressed,5
1993,WI,55013,Confirmed,Male,20+,11
1993,WI,55013,Confirmed,Male,Suppressed,1
1993,WI,55013,Confirmed,Female,0-19,5
1993,WI,55013,Confirmed,Female,20+,7
1993,WI,55017,Confirmed,Female,20+,5
1993,WI,55017,Confirmed,Female,Suppressed,2
1993,WI,55017,Confirmed,Suppressed,20+,4
1993,WI,55017,Confirmed,Suppressed,Suppressed,1
1993,WI,55019,Confirmed,Male,0-19,5
1993,WI,55019,Confirmed,Male,Suppressed,4
1993,WI,55019,Confirmed,Suppressed,Suppressed,3
1993,WI,55021,Confirmed,Female,Suppressed,6
1993,WI,55025,Confirmed,Male,Suppressed,8
1993,WI,55025,Confirmed,Female,20+,11
1993,WI,55025,Confirmed,Female,Suppressed,4
1993,WI,55027,Confirmed,Female,20+,6
1993,WI,55027,Confirmed,Female,Suppressed,1
1993,WI,55027,Confirmed,Suppressed,20+,1
1993,WI,55027,Confirmed,Suppressed,Suppressed,1
1993,WI,55031,Confirmed,Male,20+,6
1993,WI,55031,Confirmed,Suppressed,Suppressed,4
1993,WI,55033,Confirmed,Female,20+,6
1993,WI,55033,Confirmed,Female,Suppressed,2
1993,WI,55033,Confirmed,Suppressed,20+,3
1993,WI,55033,Confirmed,Suppressed,Suppressed,1
1993,WI,55035,Confirmed,Male,0-19,5
1993,WI,55035,Confirmed,Male,20+,5
1993,WI,55035,Confirmed,Female,20+,12
1993,WI,55035,Confirmed,Female,Suppressed,2
1993,WI,55063,Confirmed,Male,0-19,5
1993,WI,55063,Confirmed,Male,20+,9
1993,WI,55063,Confirmed,Suppressed,0-19,3
1993,WI,55063,Confirmed,Suppressed,Suppressed,2
1993,WI,55081,Confirmed,Male,20+,5
1993,WI,55081,Confirmed,Suppressed,Suppressed,1
1993,WI,55085,Confirmed,Male,20+,9
1993,WI,55085,Confirmed,Male,Suppressed,3
1993,WI,55085,Confirmed,Suppressed,Suppressed,4
1993,WI,55095,Confirmed,Male,20+,13
1993,WI,55095,Confirmed,Male,Suppressed,4
1993,WI,55095,Confirmed,Female,0-19,5
1993,WI,55095,Confirmed,Female,20+,12
1993,WI,55099,Confirmed,Female,Suppressed,5
1993,WI,55109,Confirmed,Male,0-19,5
1993,WI,55109,Confirmed,Male,20+,6
1993,WI,55109,Confirmed,Suppressed,0-19,4
1993,WI,55109,Confirmed,Suppressed,Suppressed,2
1993,WI,55111,Confirmed,Male,20+,5
1993,WI,55111,Confirmed,Male,Suppressed,1
1993,WI,55113,Confirmed,Male,20+,5
1993,WI,55113,Confirmed,Male,Suppressed,3
1993,WI,55113,Confirmed,Female,20+,7
1993,WI,55113,Confirmed,Female,Suppressed,2
1993,WI,55129,Confirmed,Male,20+,12
1993,WI,55129,Confirmed,Male,Suppressed,5
1993,WI,55129,Confirmed,Female,20+,14
1993,WI,55129,Confirmed,Female,Suppressed,2
1993,WI,55133,Confirmed,Female,20+,6
1993,WI,55133,Confirmed,Suppressed,20+,1
1993,WI,55139,Confirmed,Suppressed,Suppressed,7
1993,WI,55141,Confirmed,Male,Suppressed,5
